2.11,0.64,2.18
2.112,0.68,2.16
2.114,0.72,2.22
2.116,0.66,2.16
2.118,0.74,2.22
2.12,0.68,2.18
2.122,0.72,2.24
2.124,0.68,2.24
2.126,0.74,2.18
2.128,0.66,2.22
2.13,0.74,2.18
2.132,0.68,2.22
2.134,0.74,2.16
2.136,0.72,2.16
2.138,0.66,2.22
2.14,0.68,2.18
2.142,0.74,2.24
2.144,0.68,2.2
2.146,0.74,2.24
2.148,0.68,2.22
2.15,0.74,2.18
2.152,0.68,2.22
2.154,0.74,2.16
2.156,0.74,2.16
2.158,0.68,2.22
2.16,0.74,2.22
2.162,0.7,2.18
2.164,0.74,2.2
2.166,0.68,2.24
2.168,0.74,2.24
2.17,0.66,2.18
2.172,0.7,2.22
2.174,0.74,2.16
2.176,0.68,2.16
2.178,0.74,2.22
2.18,0.7,2.18
2.182,0.74,2.24
2.184,0.76,2.2
2.186,0.68,2.24
2.188,0.68,2.22
2.19,0.76,2.18
2.192,0.7,2.22
2.194,0.74,2.16
2.196,0.76,2.16
2.198,0.68,2.22
2.2,0.68,2.18
2.202,0.74,2.24
2.204,0.76,2.24
2.206,0.68,2.18
2.208,0.76,2.18
2.21,0.7,2.24
2.212,0.76,2.22
2.214,0.7,2.16
2.216,0.76,2.16
2.218,0.7,2.22
2.22,0.72,2.18
2.222,0.76,2.24
2.224,0.72,2.2
2.226,0.76,2.24
2.228,0.76,2.22
2.23,0.7,2.18
2.232,0.72,2.22
2.234,0.76,2.16
2.236,0.76,2.16
2.238,0.7,2.22
2.24,0.72,2.18
2.242,0.76,2.24
2.244,0.72,2.24
2.246,0.76,2.18
2.248,0.72,2.22
2.25,0.76,2.18
2.2520000000000002,0.72,2.22
2.254,0.76,2.16
2.2560000000000002,0.76,2.16
2.258,0.7,2.22
2.2600000000000002,0.72,2.18
2.262,0.76,2.24
2.2640000000000002,0.72,2.24
2.266,0.76,2.2
2.2680000000000002,0.76,2.24
2.27,0.7,2.18
2.2720000000000002,0.76,2.16
2.274,0.72,2.22
2.2760000000000002,0.76,2.16
2.278,0.68,2.22
2.2800000000000002,0.72,2.18
2.282,0.76,2.24
2.2840000000000003,0.72,2.2
2.286,0.76,2.24
2.2880000000000003,0.76,2.18
2.29,0.7,2.24
2.2920000000000003,0.72,2.22
2.294,0.76,2.16
2.2960000000000003,0.72,2.16
2.298,0.76,2.22
2.3000000000000003,0.72,2.18
2.302,0.76,2.24
2.3040000000000003,0.76,2.24
2.306,0.72,2.18
2.308,0.76,2.24
2.31,0.7,2.18
2.312,0.76,2.22
2.314,0.72,2.16
2.316,0.76,2.16
2.318,0.7,2.22
2.32,0.76,2.22
2.322,0.72,2.18
2.324,0.72,2.24
2.326,0.76,2.18
2.328,0.72,2.22
2.33,0.78,2.18
2.332,0.72,2.16
2.334,0.78,2.22
2.336,0.76,2.16
2.338,0.7,2.22
2.34,0.78,2.18
2.342,0.72,2.24
2.344,0.74,2.24
2.346,0.78,2.18
2.348,0.72,2.22
2.35,0.78,2.18
2.352,0.74,2.22
2.354,0.78,2.16
2.356,0.78,2.16
2.358,0.72,2.22
2.36,0.74,2.18
2.362,0.78,2.24
2.364,0.78,2.24
2.366,0.72,2.18
2.368,0.72,2.22
2.37,0.78,2.18
2.372,0.78,2.22
2.374,0.74,2.16
2.376,0.78,2.16
2.378,0.72,2.22
2.38,0.76,2.18
2.382,0.72,2.24
2.384,0.76,2.24
2.386,0.72,2.18
2.388,0.76,2.22
2.39,0.7,2.18
2.392,0.72,2.22
2.394,0.76,2.16
2.396,0.76,2.22
2.398,0.7,2.16
